,negative_prob,positive_prob
bekanntwerden,0.9788714946991768,0.0043006007781752715
erpressbarkeit,0.9949297241662948,0.012082750667875182
schimmert,0.9756532192148162,0.032033887296405064
radikalenerlass,0.9448354399566335,0.029190113304377957
frühverrentungspraxis,0.9811510161449092,0.016495694334109537
einkommenseinbußen,0.9961713798192172,0.0015493073787000429
srpska,0.9656529586157384,0.01902145697806576
wachstumseinbruch,0.9384073402542152,0.026862756103431237
selektoren,0.939553279792705,0.03149426696578225
müttersterblichkeit,0.9624059335330988,0.062111208516122736
amokläufe,0.9499789932427468,0.08983593627382183
durst,0.9499892516505408,0.0323611874167662
notbremse,0.9537966844965884,0.025002112562198274
simbabwe,0.932016428225838,0.03802380059072473
autorennen,0.9347087708173784,0.027368081250967437
floridarolf,0.9579772683970388,0.03343293250944256
entgrenzung,0.9843719285976028,0.013343981039563371
eigentor,0.9454319057710264,0.03586189759233014
haaren,0.9918128020906444,0.006604881202429933
zerrüttet,0.9886422332919336,0.031030253995973974
meeresspiegel,0.964844262830264,0.01845656586855431
sexualstraftaten,0.9957729248735362,0.011036327544137551
zungenschlag,0.9613197145152762,0.006577714057494337
sozialdumping,0.95106307753344,0.033384632244386404
versandet,0.9701707827004036,0.030475534272164588
steuerhinterziehungen,0.981607627556262,0.030430748314299486
selbstbedienungsmentalität,0.9691992996495444,0.03446035538658064
sozialgerichten,0.9515850038964138,0.020858561843487226
naivität,0.9725937539425754,0.045353104757301324
erpressung,0.9999999590735474,0.00021414447078456608
verfassungsklage,0.9727074289373759,0.029135998189418536
irrwitzige,0.9383428519101872,0.09142946457971557
eigeninteressen,0.9310271615357679,0.04417152835196785
hotelsteuer,0.9532387146952056,0.05705638571376461
schulpflichtigen,0.9455595373183286,0.03320600597314679
entgeltungleichheit,0.9792926362154112,0.03411917392182588
ausspähen,0.9308000093046959,0.05659782114038513
gebrochenen,0.991564006125662,0.034159019742323334
kriminalisierung,0.9999869952550842,0.0055589056002463
brutalität,0.9721616690898934,0.0203743253554222
überfischung,0.9935808356948044,0.009101193500214084
betrugs,0.9947838547761196,0.010072611137063288
versinken,0.9971917222510898,0.0012063949932899821
pistolen,0.938564404704322,0.03019689162813609
schreckensherrschaft,0.9917140882777788,0.009872964558589029
saustall,0.9315509167628974,0.04889798384965883
auffällt,0.9327616143399604,0.04586685807167189
abtreibungen,0.988525220692032,0.006160183626759195
unwohlsein,0.9659598273345564,0.02489497892709258
säuberungen,0.9999931977535428,0.006767632209213854
doppelzüngigkeit,0.9328948527492772,0.040695528176447913
feindschaft,0.9999957086788188,0.002257951904374771
untergrund,0.9408801166450428,0.008854925554323828
nachlässigkeit,0.9714772508840496,0.0176829206764397
vertuschung,0.9968753566055344,0.009848597578565222
mittelkürzungen,0.969175755137622,0.01204320167794498
aleppo,0.9791852411366812,0.011306260295137
ankündigungspolitik,0.9631255074405396,0.016345863305957962
verpuffen,0.9868442944811616,0.029375157343022932
unverantwortbar,0.9802085859820404,0.027853696442188075
explosion,0.9849277014586292,0.01328537196827918
kriegsschiffe,0.9345758447665664,0.014652655753292294
steuerforderungen,0.9338737483947621,0.0684433391846281
weltuntergang,0.9747532840039926,0.01826940435397251
aufwiegen,0.9418939939145572,0.12358625994601112
neoliberaler,0.9658138075914272,0.09666229395307883
schädlinge,0.9553845934364048,0.026742220343673268
leichtfertigen,0.9639613014742222,0.07353206328703482
aggression,0.9967777250153153,0.0032824949542286405
moskaus,0.9933397667759672,0.012161877347063437
altenheimen,0.949865703298324,0.02005743695157409
rechtsverletzung,0.9911813237698516,0.004036073316793196
atypisch,0.9474273431555776,0.01097282548575722
unhaltbarer,0.9911336891134412,0.025071403191549074
besserwisserei,0.9383790308226948,0.04191023751713761
somalischer,0.9447361531201816,0.050736098872275495
unklarheiten,0.9909143747922728,0.033331051156580145
ausbeuterische,0.9813115582676246,0.03324606639431798
sahelregion,0.9331783062458776,0.02923024067038045
verhaftungen,0.9999809463137502,0.005900904972786434
kompliziertheit,0.9913207791774272,0.02928225568857102
dammbruch,0.9889302275638322,0.006240399718856914
nass,0.973023800196992,0.05088762552110585
tihange,0.9548660299837882,0.006912538868212472
kriegsverbrechern,0.9431468807507124,0.05782645770472139
aufspringen,0.9461212286941376,0.01672987875687638
verfängt,0.9827827911469944,0.0446317900124184
nama,0.9786494273296412,0.015303861604351937
gegenwehr,0.9756292169320244,0.027279385250378863
verletzungen,0.9857980685143511,0.03109834266082684
drogenmissbrauch,0.9579158211979226,0.03294467913823672
stammtischen,0.9721811370517041,0.006562558461530859
zelten,0.9405173978643931,0.035143456343556166
neofaschismus,0.9517385199766948,0.0610128379850808
extremen,0.9646822585346896,0.04412139024871893
grenzübertritt,0.9831248832360544,0.006375083400732442
zusammengebrochen,0.9595859441739044,0.10887955004796822
ermittlungsverfahrens,0.9580021769122652,0.040148838161564684
wehrungerechtigkeit,0.947336751965082,0.04621997912944978
bürgerkriegsähnlichen,0.991150189807142,0.005994990877276666
abscheuliche,0.9557501143109576,0.09091120993224976
gewerbsmäßige,0.9817842546021868,0.00746247397189107
verbrecherische,0.9999931511365532,0.008182940517003339
fehlenden,0.9375114123684882,0.0975639806575652
militärintervention,0.9319024507380328,0.0317377521995841
ankämpfen,0.9999962974432814,0.001784032355320839
dämonisierung,0.9481563458958732,0.09906447930174064
überschuldung,0.9999992822381304,0.0015241290317816868
spla,0.9529928570550424,0.03813872804404145
vertrauensbruch,0.9999884670616002,0.004019112765416585
monopole,0.9441234836860776,0.054771465287827316
attentäter,0.9490588393573132,0.022284457156600032
attentate,0.9999885403468349,0.0034402398487267056
zeitverzögerungen,0.9740007756955924,0.02141520218667654
verhängung,0.99159081102405,0.013289569191578969
rassistischen,0.9915578155340178,0.012793287813678335
rechtsverletzungen,0.9999858434561696,0.002458185530133473
angedrohten,0.9533567455718376,0.04721831862919525
kampfhandlungen,0.9637429255850498,0.021854094413234958
realitätsfern,0.9973953331857438,0.003630461806235707
anzusagen,0.9762154002141156,0.062098001661930136
gewalteskalation,0.9447747590504804,0.034532169611658274
notstand,0.9956848325171044,0.0037287875436817415
fernsehkameras,0.9409990977954564,0.029934398004320007
konträr,0.9704511271056999,0.02568278009526704
schrägen,0.9677121383351472,0.04605130641390427
stagnierender,0.9727131809207396,0.02061180523346017
bay,0.9491612007455597,0.02442917073233002
kartell,0.9623755634448524,0.0199228401365587
attitüde,0.9448771848362136,0.03285495643999707
vergewaltigung,0.9652119107749436,0.03560480767658971
neoliberale,0.9686953115145036,0.04690327203650026
aggressionen,0.9999903638125384,0.002228364957760298
symptome,0.9912114129963618,0.016277527459301597
liefen,0.9850929097694168,0.007511464516974516
zwiespalt,0.9610829859785446,0.01112621544517603
machtkämpfe,0.9735959202981326,0.03586481619520905
fehlsteuerung,0.9942451607183768,0.006531316434002992
balkanstaaten,0.9324065131016708,0.042107486811186916
schwarzmalen,0.9642072100253468,0.046156367927891385
mischmasch,0.9686074043171616,0.02057132328907874
schändliches,0.933773779011244,0.10370837917244254
abendlandes,0.9398795908592266,0.08977873941808934
kohlära,0.9484040983853064,0.030176162449349543
übergriff,0.976350216387294,0.007351424912839123
lohndiskriminierung,0.9953486321734476,0.011345558690177645
eingeredet,0.9338869516843364,0.15958610213922866
missverständnissen,0.9972112720211316,0.007821202308157981
fanatismus,0.9738810405846428,0.07425419816311041
flüchten,0.9553143424788236,0.053335943363940964
einnahmeverlusten,0.9438794414848204,0.07593149276029502
hingehalten,0.9409030390676414,0.1403276307936168
wettbewerbsbeschränkungen,0.9303593358293186,0.06476928292714829
mutlosigkeit,0.9888430009481778,0.02730773514042377
klagewelle,0.9301489546894672,0.06077233939814315
informationsdefizite,0.9694984916876788,0.07528340026319819
schleichende,0.9949588790922388,0.011357139390686015
distanziere,0.9528380167461776,0.053299790244527884
antisemitischer,0.9811058324565616,0.061582946254197676
abheben,0.9653835305001616,0.0246553952598643
häufen,0.9491164735014176,0.058280707184872035
emotionalisiert,0.9801675881464962,0.027797141303118358
vermögensverschiebungen,0.9406407259773758,0.07000877678704127
müßig,0.9907207703900957,0.016898318346104432
beschuldigungen,0.9753844919206712,0.026201174644397668
winnenden,0.9960355573235508,0.00691358915139286
godot,0.9379556278507638,0.10405056036477416
überstellung,0.9545660444119998,0.027281556891555852
arbeitsbeschaffungsmaßnahmen,0.9944465218554766,0.0062698164645289866
wahnsinn,0.9775226464857024,0.02767568311224184
ausgeblutet,0.9688257547594062,0.05953672397108629
permanenten,0.9999867678064006,0.002853365332245093
verarmten,0.9548051307507692,0.046944371975688834
begleitkriminalität,0.9736305614227826,0.02526929321615977
missbrauchsfälle,0.974224557288358,0.0269482667169418
unterbewertet,0.9427841688550592,0.05146038633740178
lohnlücke,0.9651305050436212,0.019501147916885942
skrupel,0.9793213504639514,0.04571630154379861
ritual,0.9633651734242692,0.025359223642441853
akute,0.9373843362492568,0.04098182892835663
dysfunktionalen,0.9307884121005644,0.10066134408216712
schlaglöcher,0.9970184792711538,0.0019726321122136847
beschäftigungskrise,0.9689574200011984,0.11438585883866767
verknappung,0.9662422391794072,0.0333229636498785
tschetschenienkonflikt,0.9760830027783464,0.007401009082805462
springt,0.9529501143575504,0.04481461151240227
abgestempelt,0.9448649322668043,0.036016776771956215
bahai,0.9938440300067553,0.005533650407127191
depression,0.9999980809028192,0.00048357697853625164
terrorregime,0.98715095764148,0.014786214336086815
haushaltsdefizit,0.9471190226162662,0.021474361941009247
krisenländern,0.9713203406551733,0.029957716044758262
gliedmaßen,0.9656974856081758,0.029216969366528005
entrechtung,0.9999993919340217,0.0025031881433033518
aufgeweicht,0.9360297423757282,0.10793999104222804
verquere,0.9999922490491732,0.005078476765028885
landflucht,0.9567389631915316,0.034791978231859304
gerieten,0.9939517016892628,0.002037157764101637
razzien,0.9905694360240628,0.00692034025691284
wahrheitswidrig,0.9857720585898218,0.018738592452780964
rechtsunsicherheiten,0.9596731432533736,0.07263038921334528
bestandsmarktaufruf,0.9304297040529416,0.054318848559019306
systematischer,0.9606996430759436,0.1026697386505615
entmündigen,0.9363503639239424,0.14272866858877395
parallelgesellschaften,0.9384798747024964,0.05946725994418869
niederschlagung,0.9775521652722222,0.0143523521739474
mks,0.9361020044520454,0.04057152192390776
kinderehen,0.9851934903680174,0.03969846904665558
tabubruch,0.9907713594088968,0.0040885664705258935
camps,0.9551014925551634,0.05052194056938002
mitzählen,0.9409814143206068,0.040580523106143886
tuareg,0.9348986050806256,0.03885238958152324
festgenommen,0.9852921344577598,0.008566932302807449
ölpreise,0.9644540467880328,0.0183028206539614
fortdauernde,0.9319289410229858,0.061094891428028764
bevorteilt,0.9671311612502091,0.0604324363947729
loszuwerden,0.9577641430159519,0.1057517721528446
fluchtbewegungen,0.9942640566518476,0.007182007561160648
rigiden,0.9917986671419432,0.007990249700124491
schadensersatzklagen,0.9725525588190308,0.043376406839248066
skandalisiert,0.9616573182051597,0.0467863784018979
diktat,0.9695596412342568,0.011267953837055054
vermischung,0.9722654573144912,0.03842277410486456
getötete,0.9304847295420228,0.01927463071668411
fehlentwicklung,0.9919397373806876,0.014796690836283734
revidiert,0.9798929204341534,0.04022770045520194
systemfehler,0.9707527428306928,0.017409654430843233
verweigerer,0.936016512750776,0.0390124223308946
grünrot,0.9670308754269006,0.006642660448144775
rollback,0.9931152918499112,0.007021161269171914
schiefe,0.9712379757698922,0.03019710369158605
pflegenotstand,0.9999888598165922,0.0011932773562502307
ptbs,0.9571741928349664,0.029147467489585743
rücktrittsforderungen,0.9832964123319492,0.013564342892971008
sozialraub,0.9537076318853792,0.04072577956116522
schikanen,0.9999999787762658,0.000245066290130075
gescheiterter,0.9910735229806918,0.016845716166707873
abzuschrecken,0.9612303623567304,0.08348796120487265
scheinwerkverträge,0.9799298313277548,0.017418802986112036
zahlungsfristen,0.9625248746777252,0.00873108313434816
antisemitische,0.9686090111285732,0.02735648921782152
verkehrsunfälle,0.9999961442483788,0.0003317413836874369
hysterie,0.9956779798141436,0.004606355500681516
investitionsattentismus,0.9374656472563376,0.08243592050386457
verfrüht,0.9639625638501972,0.0355419424158371
sunniten,0.9649757081421716,0.04924586117025047
konstruktionsfehler,0.9813986857817628,0.02557973442128272
maissorte,0.9309548223399272,0.012834320812962012
realitätsfremd,0.9723445776416842,0.08181549302715252
strafvorschriften,0.9490034403813242,0.019722550595381475
überschreitung,0.9870547779206429,0.01612664579036329
machtkampf,0.9962752395884013,0.0024970231896182804
verursachte,0.9901609189615956,0.010821355329110213
systematischen,0.9763835841066921,0.06808597292108766
überregulierung,0.9835706276000358,0.055274072721797074
pandemien,0.9404469332389336,0.04990940613765391
energieverschwendung,0.965621296711207,0.030853106978268714
säuberung,0.9881867383486526,0.024753975423732043
unterbrochen,0.9837179353729996,0.0304041962799067
übersieht,0.9879563616034908,0.014094942797154768
rechtsbrüche,0.9525719302807056,0.035531938805328414
ausufern,0.9930843640708796,0.004629352497509011
hindernissen,0.9999900228813,0.011898391519051138
verbrämt,0.9917166852109488,0.013569276222443343
verengt,0.9912593155626999,0.007222757817408473
saudiarabiens,0.974504470990404,0.030809440515257188
duldet,0.9945300110775724,0.004880106928189272
überdecken,0.9647914505838336,0.03286292516552075
mithaftung,0.9530117041860589,0.02042668119770006
hineinziehen,0.9381656219189952,0.04436517009397081
630dmgesetz,0.9300279227508552,0.02853848043342877
absturz,0.9807346894696388,0.013808428208987443
verbrecherischen,0.999993969197386,0.003216073529413865
lärmbelastung,0.9752529929041486,0.010171054157610665
grosny,0.9672786068460169,0.01697843935674348
pleitewelle,0.9672414070403532,0.01745821957847505
verlorenen,0.9586831144827578,0.10918498369161536
wassermangel,0.9565995461601958,0.02775800099506754
